,Unnamed: 0,CandidateId,CandidateNo,FirstName,LastName,PartyName,PartyNumber,Title,Votable,province_id,province_name,zone_number,PartyTerminated,Age,Occupation,HighestEducation,ImageFileId,SelfIntroduceFileId
8935,8935,107622b8-974d-465f-8a46-0c46be97b743,14,ธันยนิตย์,ปุณณจิตต์,เสรีรวมไทย,145,นาย,True,50,เชียงใหม่,9,False,61,ทนายความ,ปริญญาตรี,5c58f991fbcb5f1d881381a5,5c58fa7bfbcb5f1d881388a1
8936,8936,cd95fff9-3042-4734-8d2f-31505f01c55f,15,สุนทร,มาลีการุณกิจ,อนาคตใหม่,177,นาย,True,50,เชียงใหม่,9,False,44,ธุรกิจส่วนตัว,ปริญญาโท,5c58fad6fbcb5f1d88138ba3,5c58fc90fbcb5f1d88139bbb
8937,8937,c848060e-bfc0-4006-8355-7c15b4902c5c,16,วินัย,สังขวรรณะ,ชาติไทยพัฒนา,55,นาย,True,50,เชียงใหม่,9,False,61,รับราชการครู,ปริญญาตรี,5c58fcd4fbcb5f1d88139de0,5c58fdc9fbcb5f1d8813a63d
8938,8938,f5527c6d-e727-4129-a6a8-20e27fad18b8,17,ถาวร,ธิมะโน,ประชานิยม,191,นาย,True,50,เชียงใหม่,9,False,69,ข้าราชการบำนาญ,ปริญญาโท,5c58fe1bfbcb5f1d8813ab9b,5c58ff8ffbcb5f1d8813bb09
8939,8939,0a2d5175-6b76-40c8-ae9f-b58c6f05f562,18,ดุสิต,วณีสอน,ประชาธิปไตยใหม่,109,นาย,True,50,เชียงใหม่,9,False,67,รับราชการครู,ปริญญาโท,5c6626ccfbcb5f1548d93b01,5c5900dafbcb5f1d8813ce6f
8940,8940,b5df1d36-e31c-48ee-a262-4d541dc56f73,19,ถนอม,บุญทา,ภราดรภาพ,154,นาย,True,50,เชียงใหม่,9,False,71,ธุรกิจส่วนตัว,ปริญญาตรี,5c5a4fa1fbcb5f19bca92275,5c5a50d1fbcb5f19bca92daf
8941,8941,798059b6-8124-4fdc-9264-0748a4abbc9e,20,ธนน,ธีรสิทธิภัทร,ประชาชนปฏิรูป,176,นาย,True,50,เชียงใหม่,9,False,31,นักกีฬากอล์ฟ,ปริญญาตรี,5c66270ffbcb5f1548d93b81,5c5a67ecfbcb5f19bca9e8cf
8942,8942,11b685dc-b99b-4418-ba9a-f83a977dfb52,21,รามัยดา,ฐานะนิธิภร,พลังไทยดี,212,นางสาว,True,50,เชียงใหม่,9,False,47,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5aa047fbcb5f19bcab4a44,5c5aa18dfbcb5f19bcab530d
8943,8943,6090167b-3896-4db5-9fa1-f376c4cb8651,22,วัชรินทร์พงษ์,ศิริมา,ครูไทยเพื่อประชาชน,118,นาย,True,50,เชียงใหม่,9,False,63,ข้าราชการบำนาญ,ปริญญาตรี,5c66276cfbcb5f1548d93c15,5c5b975cfbcb5f16fc6550a6
8944,8944,ed4c52cf-917e-44cf-b06c-d2c56b3b53ec,23,อำนวย,หารหม่อง,ชาติพันธุ์ไทย,196,นาย,True,50,เชียงใหม่,9,False,49,รับเหมาก่อสร้าง,ต่ำกว่าปริญญาตรี,5c5b9eb1fbcb5f16fc65754c,5c5b9fccfbcb5f16fc657e53
8945,8945,8d46b4bd-159c-4742-a4b6-42d0d9d40f88,24,ดิเกาะบู,สุริยะชัยพันธ์,กรีน,206,นาย,True,50,เชียงใหม่,9,False,47,เกษตรกร,ต่ำกว่าปริญญาตรี,5c5bba2cfbcb5f16fc664831,5c5bbaf9fbcb5f16fc664cab
8946,8946,a66faf4b-1279-454e-83da-e10a760ca611,25,เกตุวิโรจน์,สุต๋าคำหิรัณย์,เศรษฐกิจใหม่,193,นาย,True,50,เชียงใหม่,9,False,59,ธุรกิจส่วนตัว,ปริญญาตรี,5c6627affbcb5f1548d93c74,5c5bc1ddfbcb5f16fc666b3f
8947,8947,8d8beef9-61ab-4f91-9e0c-1c93cbadb4aa,26,อาริณี,ชมภูป้อ,มหาชน,4,นางสาว,True,50,เชียงใหม่,9,False,35,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5bcba4fbcb5f16fc669e2e,5c5bcc9afbcb5f16fc66a3fb
8948,8948,52510960-31ea-41af-8a04-38d6acdb343d,27,หล้า,ปันศิริ,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True,50,เชียงใหม่,9,False,69,เกษตรกรรม,ต่ำกว่าปริญญาตรี,5c5bd3d5fbcb5f16fc66d902,5c5bd4a3fbcb5f16fc66df04
8949,8949,ab845f8d-6371-45d5-acfa-540e5bbf3948,28,จำรัส,คำลือ,เพื่อแผ่นดิน,41,นาย,True,50,เชียงใหม่,9,False,64,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5bd774fbcb5f16fc66f341,5c5bd887fbcb5f16fc66fcdb
8950,8950,abda9320-b45e-415e-b35f-7ddc63b354e2,29,แก้ว,คงทรัพย์,แผ่นดินธรรม,188,นาย,True,50,เชียงใหม่,9,False,57,เกษตรกรรม,ปริญญาตรี,5c6627f6fbcb5f1548d93cf7,5c5bf1abfbcb5f16fc67d354
8951,8951,d13e5091-8c04-485b-8336-f8a32065e653,30,ธวัชชัย,หน่อคำ,พลังไทยรักไทย,185,นาย,True,50,เชียงใหม่,9,False,56,ธุรกิจส่วนตัว,ปริญญาตรี,5c5d0c15fbcb5f0fd884db01,5c5d0d0afbcb5f0fd884e018
8952,8952,78c25dab-bf26-419e-b695-909a123db726,31,บุญส่ง,ประสพชัยอุดม,พลังรัก,195,นาย,True,50,เชียงใหม่,9,False,57,อาสาสมัครบ้านพักเด็กคริสตเตียน,ต่ำกว่าปริญญาตรี,5c662833fbcb5f1548d93d58,5c5d1b34fbcb5f0fd8851c54
8953,8953,9b5ec9e0-b90d-4f69-9db3-5b9fb8755360,32,บุญช่วย,ใบแสด,ประชาธรรมไทย,190,นาย,True,50,เชียงใหม่,9,False,60,ผู้ใหญ่บ้าน,ต่ำกว่าปริญญาตรี,5c5d40fbfbcb5f0fd8865a74,5c5d4209fbcb5f0fd88664c7
8954,8954,c74250fc-0f95-4fc7-8329-6d6c5c56c4e8,33,วิลาส,สุขะวงศ์นันท์,ไทรักธรรม,144,นาย,True,50,เชียงใหม่,9,False,59,พนักงานรัฐวิสาหกิจ,ปริญญาตรี,5c5d4234fbcb5f0fd8866665,5c5d4337fbcb5f0fd8866f6f
8955,8955,bfc4677c-2688-4c62-bd16-751258512028,34,บุญธรรม,จองนาง,แทนคุณแผ่นดิน,53,นาย,True,50,เชียงใหม่,9,False,63,เกษตรกร,ต่ำกว่าปริญญาตรี,5c66287cfbcb5f1548d93dee,5c5d4b9efbcb5f0fd886cfa5
8956,8956,ef7acb0c-8542-4816-a238-c112b914697c,1,ภพธร,แก้วขัน,พลังประชารัฐ,192,นาย,True,40,ขอนแก่น,1,False,56,ทนายความ,ปริญญาเอก,5c57deb0fbcb5f1eec0e1691,5c57ea1efbcb5f1eec0e6d26
8957,8957,d2f7a0c5-a636-465c-8e8b-06e125fe85a2,2,ฐิตินันท์,แสงนาค,อนาคตใหม่,177,นาย,True,40,ขอนแก่น,1,False,58,อิสระ,ปริญญาโท,5c580b07fbcb5f1eec0ff2b1,5c59420cfbcb5f1d8816f750
8958,8958,3109843e-a843-4709-b1de-a9a0e7fc9980,3,สานิตย์,สุภเลิศ,ประชาธิปไตยใหม่,109,นาย,True,40,ขอนแก่น,1,False,58,เกษตรกรรม,ปริญญาตรี,5c580b89fbcb5f1eec0ff8af,5c59463efbcb5f1d88173027
8959,8959,b9447c73-1338-478e-88f7-5e029a5c16ea,4,เรืองชัย,พลเสนา,เพื่อไทยพัฒนา,213,ร.ต.,True,40,ขอนแก่น,1,False,60,รับราชการ,ต่ำกว่าปริญญาตรี,5c580bccfbcb5f1eec0ffc0c,5c594961fbcb5f1d88175e8a
8960,8960,8a963dba-987b-4e31-a249-375a257b5165,5,กิตติกูร,กาญจนสกุล,เสรีรวมไทย,145,พ.ต.อ.,True,40,ขอนแก่น,1,False,71,ข้าราชการบำนาญ,ปริญญาตรี,5c580c35fbcb5f1eec10016c,5c594b6afbcb5f1d881777ee
8961,8961,38ee3339-61a6-4781-9820-3e4282a95194,6,จุมพล,สวัสดิผล,ประชาภิวัฒน์,172,นาย,True,40,ขอนแก่น,1,False,65,ข้าราชการ (ผู้บริหารสถานศึกษา),ปริญญาโท,5c580c73fbcb5f1eec100350,5c595146fbcb5f1d8817c3dd
8962,8962,471e2940-fd02-4ecb-a32c-82ed4980c2ff,7,เริ่ม,สามหมอ,เพื่อนไทย,179,นาย,False,40,ขอนแก่น,1,False,72,ข้าราชการบำนาญ,ปริญญาตรี,5c580cd5fbcb5f1eec10081f,5c5ba1bafbcb5f16fc658d7e
8963,8963,4282fb10-a163-441c-a4ec-092bec45816a,8,ปรีชา,ศรีวงษ์,พลังท้องถิ่นไท,124,นาย,True,40,ขอนแก่น,1,False,55,ทนายความ,ปริญญาโท,5c591781fbcb5f1d8814f2e1,5c5a6299fbcb5f19bca9c31e
8964,8964,003bc7a0-bd17-416f-bfae-0be36908ebab,9,รังสฤษดิ์,เส่งมูล,สยามพัฒนา,182,นาย,True,40,ขอนแก่น,1,False,65,ข้าราชการครู,ปริญญาโท,5c580d7cfbcb5f1eec100f79,5c5a53a2fbcb5f19bca947c8
8965,8965,7e89aa1e-798a-438d-9fa9-646a423180e7,10,จักริน,พัฒน์ดำรงจิตร,เพื่อไทย,34,นาย,True,40,ขอนแก่น,1,False,54,นักธุรกิจ,ปริญญาโท,5c580dc8fbcb5f1eec1012a0,5c5a650bfbcb5f19bca9d5a2
8966,8966,c679842c-2841-4324-8703-215488e9d9cd,11,ลักษณา,แกล้วกล้าหาญ,ชาติไทยพัฒนา,55,นาง,True,40,ขอนแก่น,1,False,62,ข้าราชการบำนาญ สังกัด มหาวิทยาลัยขอนแก่น,ปริญญาเอก,5c580e06fbcb5f1eec101555,5c5a75dbfbcb5f19bcaa1f3c
8967,8967,e006546c-f0f7-4d44-b5fa-8cd44034a271,12,จิตติ,เชิดชู,ประชาธิปัตย์,1,นาย,True,40,ขอนแก่น,1,False,55,เจ้าของกิจการจิตติอิเล็กทริก,ปริญญาโท,5c580e4ffbcb5f1eec1018dd,5c5a7935fbcb5f19bcaa330e
8968,8968,bba3f59f-242d-4ef2-b624-c91b24d07f4b,13,วิฑูรย์,กมลนฤเมธ,รวมพลังประชาชาติไทย,181,นาย,True,40,ขอนแก่น,1,False,59,ค้าขาย,ปริญญาโท,5c580e8efbcb5f1eec101c85,5c5a7d3cfbcb5f19bcaa4ade
8969,8969,eca16115-776e-487c-9d9e-c1fdbee2381c,14,อนุชา,ทองยา,ประชานิยม,191,นาย,True,40,ขอนแก่น,1,False,48,ธุรกิจส่วนตัว,ปริญญาตรี,5c580ecffbcb5f1eec101ef0,5c5a7ebcfbcb5f19bcaa59cc
8970,8970,e50ad069-897a-4794-8f25-0636b4c62d78,15,โตบูรพา,สิมมาทัน,ประชาชาติ,187,นาย,True,40,ขอนแก่น,1,False,47,ผู้บริหารสถานีวิทยุ เอฟ เอ็ม 99.0 MHz.ขอนแก่น,ปริญญาตรี,5c580f09fbcb5f1eec1022a6,5c5a82e1fbcb5f19bcaa7c82
8971,8971,84923f19-0b7c-4968-8e42-b892a17c6227,16,คำปอน,วงศ์สละ,รักษ์ผืนป่าประเทศไทย,133,นาง,True,40,ขอนแก่น,1,False,63,เกษตรกร,ต่ำกว่าปริญญาตรี,5c580f41fbcb5f1eec1024fb,5c5a869cfbcb5f19bcaa9909
8972,8972,82bb181c-f042-423d-858f-fc97e3d7a3e0,17,ปพน,ทุมพัฒน์,แผ่นดินธรรม,188,นาย,True,40,ขอนแก่น,1,False,66,ธุรกิจส่วนตัว,ปริญญาตรี,5c580f79fbcb5f1eec102789,5c5aa113fbcb5f19bcab5094
8973,8973,aa633b0e-7840-4488-93dd-66c5664ff653,18,บุญคง,ดวงจันคำ,ภูมิใจไทย,63,นาย,True,40,ขอนแก่น,1,False,66,ทนายความ,ปริญญาตรี,5c580fb4fbcb5f1eec1029ec,5c5aa07dfbcb5f19bcab4bf8
8974,8974,b5e0d72b-dc22-456f-a4da-39d9389e4e5c,19,จารุณี,ศรีขา,เพื่อแผ่นดิน,41,นาง,True,40,ขอนแก่น,1,False,66,ค้าขาย,ต่ำกว่าปริญญาตรี,5c580fecfbcb5f1eec102c81,5c5aa388fbcb5f19bcab61be
8975,8975,c4ded1b5-92ed-4b52-8a07-3d707c9bc29f,20,สวาท,ฮาดภักดี,เศรษฐกิจใหม่,193,นาย,True,40,ขอนแก่น,1,False,40,อาจารย์มหาวิทยาลัย ,ปริญญาโท,5c581024fbcb5f1eec102f1c,5c5aac58fbcb5f19bcab80f1
8976,8976,7f6a261f-216f-409e-b4b0-516c1a2f259a,21,พิตตินันท์,รู้กิจ,ชาติพัฒนา,45,นางสาว,True,40,ขอนแก่น,1,False,64,ข้าราชการครู,ปริญญาโท,5c581059fbcb5f1eec103187,5c5aae4afbcb5f19bcab8744
8977,8977,747fd280-3fa5-4702-9f95-f1342a7ebb04,22,พัชรา,เคนไชยวงศ์,พลังไทยรักไทย,185,นาง,True,40,ขอนแก่น,1,False,51,สารวัตรกำนัน,ปริญญาโท,5c581090fbcb5f1eec10332c,5c5ab148fbcb5f19bcab9016
8978,8978,f217deab-f6f5-403b-8f13-4a3358720f7a,23,ทวีศักดิ์,บุญระมี,พลังปวงชนไทย,184,นาย,True,40,ขอนแก่น,1,False,60,รับราชการทหาร,ต่ำกว่าปริญญาตรี,5c5810c6fbcb5f1eec103594,5c5ba45dfbcb5f16fc659fd3
8979,8979,b9a4aa09-0a90-4161-809d-fffe32f6ec7b,24,สมภพ,วงศ์ก่อ,เพื่อชาติ,149,นาย,True,40,ขอนแก่น,1,False,56,นักการเมืองท้องถิ่น,ปริญญาโท,5c5959c7fbcb5f1d88180a85,5c5b9e3dfbcb5f16fc657284
8980,8980,9e5c0797-0ee1-4575-851d-f59e7655a009,25,สนอง,เพชรสังหาร,พลังครูไทย,210,นาย,True,40,ขอนแก่น,1,False,68,ข้าราชการบำนาญ,ปริญญาตรี,5c595afffbcb5f1d88181318,5c5beaf2fbcb5f16fc6798fc
8981,8981,f1b7b43e-1156-4aa3-9294-e6f981151011,26,จุฑาทิตย์,ไนเจิล  บราวลี,ประชาชนปฏิรูป,176,นาง,True,40,ขอนแก่น,1,False,60,นักธุรกิจ,ปริญญาโท,5c5a972dfbcb5f19bcab0d11,5c5ba7dffbcb5f16fc65b8e4
8982,8982,e898fb55-b85d-4c3c-8c70-1087be9a971f,27,วงเดือน,ศรีคำภา,มหาชน,4,นาง,False,40,ขอนแก่น,1,False,52,แม่บ้าน,ต่ำกว่าปริญญาตรี,5c5a979efbcb5f19bcab0fcd,5c5baaf1fbcb5f16fc65cd87
8983,8983,05c0e0fb-abdf-4332-bd23-e1bc90df0d75,28,ศึกษา,แก้วสูงเนิน,ประชาธรรมไทย,190,นาย,True,40,ขอนแก่น,1,False,62,ทนายความ,ปริญญาตรี,5c5a9bc7fbcb5f19bcab2be7,5c5bdffbfbcb5f16fc673bf4
8984,8984,03d901eb-bac7-4970-a046-934432c93c9e,29,ธนกฤต,ขาวกุญชร,พลังไทสร้างชาติ,200,นาย,True,40,ขอนแก่น,1,False,48,เจ้าของกิจการ (เต็นท์รถมือสอง),ปริญญาตรี,5c5bc4eefbcb5f16fc667843,5c5bcacefbcb5f16fc669902
8985,8985,d30df14e-e30d-44ce-95c2-8c4fc23c3d99,30,วิวัฒน์,ตันติยาสวัสดิกุล,ไทยรักษาชาติ,77,นาย,True,40,ขอนแก่น,1,True,50,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5bcb0efbcb5f16fc669aac,5c5bcf3efbcb5f16fc66b708
8986,8986,f1912da0-0215-4aef-83ef-4739d2bd9db3,31,โนปกรณ์,คชสูงเนิน,ครูไทยเพื่อประชาชน,118,ร.ต.ท.,True,40,ขอนแก่น,1,False,64,ข้าราชการตำรวจ,ต่ำกว่าปริญญาตรี,5c5bd1a2fbcb5f16fc66c8fb,5c5bd3fdfbcb5f16fc66da89
8987,8987,badaf7e1-9f4d-4123-8ba1-f564eef4c315,32,ฤทธิ์,วีรชายลักษณ์,พลังธรรมใหม่,175,นาย,True,40,ขอนแก่น,1,False,43,ทนายความ,ปริญญาตรี,5c5bd866fbcb5f16fc66fbb5,5c5bdc63fbcb5f16fc671e59
8988,8988,992f9fac-ef39-4219-ba75-8ffdbba5c3ec,33,วัศนนท์,บางบ่อ,พลเมืองไทย,173,นาย,True,40,ขอนแก่น,1,False,34,ค้าขายเครื่องประดับและอัญมณี,ปริญญาตรี,5c5d06bdfbcb5f0fd884bb68,5c5d0b2cfbcb5f0fd884d612
8989,8989,9456e10c-2277-4356-9224-26e94766d0b1,34,ธนเดช,กล่อมจอหอ,ประชาธิปไตยเพื่อประชาชน,169,นาย,True,40,ขอนแก่น,1,False,51,ค้าขาย,ต่ำกว่าปริญญาตรี,5c5d556ffbcb5f0fd8873e69,5c5d5e96fbcb5f0fd887a02d
8990,8990,9ea628a3-56b2-4aff-ada5-18b57d390cb8,35,เคียงเดือน,จันทร์หล้า,ภาคีเครือข่ายไทย,211,นาง,True,40,ขอนแก่น,1,False,51,รับจ้าง,ปริญญาตรี,5c5d55f4fbcb5f0fd88747e1,5c5d60bcfbcb5f0fd887b41d
8991,8991,e9cc538c-4aa1-457f-9f65-eb855a99c826,36,เจษฎา,ชัยมงคล,ไทยศรีวิไลย์,180,นาย,True,40,ขอนแก่น,1,False,27,ที่ปรึกษาเด็กและเยาวชนแห่งประเทศไทย,ต่ำกว่าปริญญาตรี,5c5d566cfbcb5f0fd8874d46,5c5d6484fbcb5f0fd887ce6f
8992,8992,f2c5aad1-ce07-488c-8296-d55f93d5e98d,37,อุทิศ,มวลลี,ผึ้งหลวง,164,นาย,True,40,ขอนแก่น,1,False,44,รับเหมาก่อสร้าง,ต่ำกว่าปริญญาตรี,5c5d575cfbcb5f0fd88757ea,5c5d662afbcb5f0fd887da7d
8993,8993,6664c391-01f1-4959-9e72-e31af56f1b43,38,โกวิท,คลังอุดม,เครือข่ายชาวนาแห่งประเทศไทย,22,นาย,True,40,ขอนแก่น,1,False,65,เกษตรกรรม,ต่ำกว่าปริญญาตรี,5c5d57c5fbcb5f0fd8875d61,5c5d67e3fbcb5f0fd887e185
8994,8994,3cabe056-e941-4d99-89ab-e77ca64c6d2f,39,ทนงศักดิ์,เหล่าลาภะ,ฐานรากไทย,208,นาย,True,40,ขอนแก่น,1,False,56,เกษตรกร,ปริญญาตรี,5c5d5870fbcb5f0fd8876626,5c5d6945fbcb5f0fd887e7e6
8995,8995,07a0dc01-de8e-49ee-8058-5b819b089d86,40,พจน์,สารบรรณ,ความหวังใหม่,13,นาย,True,40,ขอนแก่น,1,False,52,ข้าราชการบำนาญ,ปริญญาเอก,5c5d58c6fbcb5f0fd8876a47,5c5d6bb5fbcb5f0fd887f5c1
8996,8996,4e0d1a3c-a622-412a-8638-4c6934e29b01,41,สุรพล,นามพิลา,แทนคุณแผ่นดิน,53,นาย,True,40,ขอนแก่น,1,False,61,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,5c5d5932fbcb5f0fd8876f05,5c5d6f35fbcb5f0fd8880369
8997,8997,791edb3f-aa21-49d7-a559-a2737414bd8b,42,สรรพศร,หาญสุริย์,ไทรักธรรม,144,นาย,True,40,ขอนแก่น,1,False,45,ศิลปิน  นักร้อง หมอลำ ,ต่ำกว่าปริญญาตรี,5c5d5987fbcb5f0fd88773da,5c5d70d0fbcb5f0fd8880b9e
8998,8998,43898c34-4e36-4421-af7f-f496585fb94b,1,ถิ่นไทย,ไชยฤทธิเดช,ชาติพัฒนา,45,นาย,False,40,ขอนแก่น,2,False,63,อาจารย์แนะแนวมหาวิทยาลัยกรุงเทพธนบุรี,ปริญญาตรี,5c580787fbcb5f1eec0fc916,5c592c86fbcb5f1d8815cbec
8999,8999,13a779b9-7dce-4cf8-895c-e656cb995450,2,วรพจน์,วงศ์สง่า,รักษ์ผืนป่าประเทศไทย,133,นาย,True,40,ขอนแก่น,2,False,61,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5807ecfbcb5f1eec0fce04,5c59306bfbcb5f1d881604ac
9000,9000,aa646f86-ca12-4722-9942-c17666aea450,3,กิตติพงษ์,เต็มยงค์,ภูมิใจไทย,63,นาย,True,40,ขอนแก่น,2,False,53,นักธุรกิจ,ต่ำกว่าปริญญาตรี,5c580888fbcb5f1eec0fd5cf,5c5937aafbcb5f1d881668cd
9001,9001,4c566133-53a9-46ff-89c1-2821ab0b5b99,4,เข็มพร,มาตสมบัติ,ประชาภิวัฒน์,172,นาย,True,40,ขอนแก่น,2,False,50,นักการเมืองท้องถิ่น,ต่ำกว่าปริญญาตรี,5c580901fbcb5f1eec0fdb8f,5c594037fbcb5f1d8816dc2b
9002,9002,88a64a00-d7e2-4cdd-b39c-6218103b4fd4,5,วัฒนา,ช่างเหลา,พลังประชารัฐ,192,นาย,True,40,ขอนแก่น,2,False,37,นัการเมืองท้องถิ่น,ปริญญาโท,5c580a02fbcb5f1eec0fe54e,5c5946b5fbcb5f1d88173849
9003,9003,386fe250-977a-4ed3-b59a-3e01ab0057f6,6,ลานบุญ,สีลา,เศรษฐกิจใหม่,193,ร.ต.,True,40,ขอนแก่น,2,False,61,ข้าราชการบำนาญ สังกัดกองทัพบก,ปริญญาตรี,5c580a81fbcb5f1eec0feca2,5c594a2ffbcb5f1d88176849
9004,9004,c9e9dae2-ecb0-49cf-9e61-d45d41a15123,7,สันชัย,ทะคง,อนาคตใหม่,177,นาย,True,40,ขอนแก่น,2,False,48,ธุรกิจส่วนตัว,ปริญญาตรี,5c580b16fbcb5f1eec0ff30b,5c5950bffbcb5f1d8817b8f8
9005,9005,b85ce3bc-47b1-43c7-bb02-944c05c78f3f,8,สมบุญ,ยะมุลณี,เพื่อนไทย,179,นาย,False,40,ขอนแก่น,2,False,51,ข้าราชการ,ปริญญาตรี,5c580b86fbcb5f1eec0ff8a0,5c5a3c9cfbcb5f19bca89522
9006,9006,4b71e153-9ea6-4298-af2e-27f8ed2f959f,9,อัษฎาวุธ,วงษ์ชัย,ประชานิยม,191,นาย,True,40,ขอนแก่น,2,False,38,ธุรกิจส่วนตัว,ปริญญาตรี,5c580ce4fbcb5f1eec10086d,5c5a4636fbcb5f19bca8d03d
9007,9007,42fb54a0-374b-458e-a866-44a7dc41f1e8,10,ธีระศักดิ์,ศรีเมืองบุญ,เสรีรวมไทย,145,นาย,True,40,ขอนแก่น,2,False,54,ผู้ดำเนินรายการวิทยุ,ปริญญาตรี,5c580d32fbcb5f1eec100b4e,5c5a4db7fbcb5f19bca90f83
9008,9008,e43532fe-4a78-4bff-a4b7-39fd84a01262,11,สุพัฒน์,ปัสสาคร,รวมพลังประชาชาติไทย,181,นาย,True,40,ขอนแก่น,2,False,58,เกษตรกร,ต่ำกว่าปริญญาตรี,5c580d7bfbcb5f1eec100f75,5c5a507dfbcb5f19bca92b95
9009,9009,51791b4b-dc75-4b9e-a544-219a6326a42a,12,อุทัย,หานนท์,ชาติไทยพัฒนา,55,นาย,True,40,ขอนแก่น,2,False,59,สมาชิกองค์การบริหารส่วนตำบล,ปริญญาตรี,5c580dbffbcb5f1eec10127c,5c5a553afbcb5f19bca955ea
9010,9010,1de05769-98d0-46ac-8862-49175fcf0006,13,ศุภฤกษ์,พุทธโพธิ์ศรี,พลังท้องถิ่นไท,124,นาย,True,40,ขอนแก่น,2,False,46,ธุรกิจส่วนตัว,ปริญญาตรี,5c580e0efbcb5f1eec10158f,5c5a63e0fbcb5f19bca9ce75
9011,9011,b2dacce6-d966-4585-ae2c-c10c8d5e0558,14,ปดิวรัดดา,ปะกังพะลัง,ประชาชนปฏิรูป,176,นาง,True,40,ขอนแก่น,2,False,44,ค้าขาย,ต่ำกว่าปริญญาตรี,5c580e56fbcb5f1eec101964,5c5a73f1fbcb5f19bcaa145c
9012,9012,6daec883-9113-4694-8e3f-e98ccaeea651,15,จริยา,อนันต์สุวรรณชัย,พลเมืองไทย,173,นาง,True,40,ขอนแก่น,2,False,58,อาจาร์ยพิเศษ,ปริญญาเอก,5c580e99fbcb5f1eec101ca9,5c5a7ebafbcb5f19bcaa59b9
9013,9013,012c48a0-9d86-4f21-806d-94ff4f119818,16,อรอนงค์,สาระผล,เพื่อไทย,34,นาง,True,40,ขอนแก่น,2,False,61,ข้าราชการบำนาญ,ปริญญาโท,5c580ed9fbcb5f1eec101f60,5c5a826afbcb5f19bcaa793b
9014,9014,ac405e50-25c6-49b1-884e-e5045bbcb3e1,17,ชนุช,พันธุวร,สยามพัฒนา,182,นาง,True,40,ขอนแก่น,2,False,53,ค้าขาย,ต่ำกว่าปริญญาตรี,5c580f19fbcb5f1eec1023ac,5c5a888dfbcb5f19bcaaa355
9015,9015,cf309cf4-9d5b-4a36-950a-1386d8c47391,18,ปฏิณญา,วิเชฎฐพงษ์,ประชาธิปัตย์,1,พ.ต.ท.,True,40,ขอนแก่น,2,False,59,ข้าราชการ,ปริญญาโท,5c580f5efbcb5f1eec1025cc,5c5a9bb9fbcb5f19bcab2bb8
9016,9016,40498c7c-6cdd-4c4f-ae25-267dc56d1447,19,นพรัตน์,สีดาคำ,พลังธรรมใหม่,175,นาย,True,40,ขอนแก่น,2,False,54,ค้าขาย,ต่ำกว่าปริญญาตรี,5c580f9bfbcb5f1eec10293c,5c5a9d78fbcb5f19bcab38b2
9017,9017,d0479f3d-b39e-45f4-88b5-5c4f046f65f3,20,ทวีพล,วงศ์ใหญ่,แผ่นดินธรรม,188,นาย,True,40,ขอนแก่น,2,False,68,เกษตรกร,ต่ำกว่าปริญญาตรี,5c580fe7fbcb5f1eec102c4a,5c5aa189fbcb5f19bcab52fa
9018,9018,890356ce-857d-40c0-843b-d56a8d569281,21,สุรินทร์,ศรวิเศษ,เพื่อแผ่นดิน,41,นาย,True,40,ขอนแก่น,2,False,60,เกษตรกร,ต่ำกว่าปริญญาตรี,5c581023fbcb5f1eec102f17,5c5aa457fbcb5f19bcab6653
9019,9019,10717268-709c-4e0c-a755-d9c311d2293b,22,เกียรติศักดิ์,ปัจจุโส,เพื่อไทยพัฒนา,213,นาย,True,40,ขอนแก่น,2,False,51,เกษตรกร,ต่ำกว่าปริญญาตรี,5c591f70fbcb5f1d88152e78,5c5b8b37fbcb5f16fc651bef
9020,9020,d751ace9-fb3f-4404-bf13-29c9c2a999c3,23,ประดับศิลป์,วะสมบัติ,พลังครูไทย,210,นาง,True,40,ขอนแก่น,2,False,67,ข้าราชการบำนาญ,ปริญญาตรี,5c595720fbcb5f1d8817fade,5c5b8ceafbcb5f16fc6522a2
9021,9021,30893bab-3500-48b8-a013-8fdc4b4f27a1,24,สฤษดิ์,นิรพันธ์,ประชาชาติ,187,นาย,True,40,ขอนแก่น,2,False,36,รับจ้าง,ปริญญาตรี,5c5a8b37fbcb5f19bcaabac7,5c5b8e8cfbcb5f16fc65265a
9022,9022,26bf011b-1e49-43d2-b474-07454db5c2e7,25,เสถียรพงศ์,ถมคำ,ประชากรไทย,2,นาย,True,40,ขอนแก่น,2,False,65,เกษตรกร,ปริญญาตรี,5c5a982efbcb5f19bcab12a5,5c5b90a7fbcb5f16fc652e60
9023,9023,5925598b-1845-44be-a207-42e22aed9a1d,26,นวลละออง,ซอลี,มหาชน,4,นาง,True,40,ขอนแก่น,2,False,38,รับจ้าง,ต่ำกว่าปริญญาตรี,5c5a988afbcb5f19bcab14b5,5c5b91ddfbcb5f16fc6534ca
